,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Talk-Show,Thriller,Unnamed: 0,War,Western,\N,endYear,genre,genres,isAdult,new_title,originalTitle,primaryTitle,runtimeMinutes,startYear,tconst,titleType,total,year
1212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95828.0,0.0,0.0,0.0,\N,"['Drama', 'Horror', 'Romance']","Drama,Horror,Romance",0.0,gemeas,Gêmeas,Gêmeas,75,1999,tt0235449,movie,3.0,1999.0
1213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95862.0,0.0,0.0,0.0,\N,"['Drama', 'Romance']","Drama,Romance",0.0,a menina do lado,A Menina do Lado,A Menina do Lado,95,1987,tt0235578,movie,2.0,1987.0
1214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95893.0,0.0,0.0,0.0,\N,['Musical'],Musical,0.0,rock estrela,Rock Estrela,Rock Estrela,90,1986,tt0235715,movie,1.0,1986.0
1215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95951.0,0.0,0.0,0.0,\N,['Crime'],Crime,0.0,amadas e violentadas,Amadas e Violentadas,Amadas e Violentadas,100,1975,tt0235971,movie,1.0,1975.0
1216,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95967.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,ai vem a alegria,Aí Vem a Alegria,Aí Vem a Alegria,75,1960,tt0235999,movie,1.0,1960.0
1217,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95971.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,a banda das velhas virgens,A Banda das Velhas Virgens,A Banda das Velhas Virgens,100,1979,tt0236010,movie,1.0,1979.0
1218,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95973.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,betao ronca ferro,Betão Ronca Ferro,Betão Ronca Ferro,100,1970,tt0236020,movie,1.0,1970.0
1219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95981.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,cacareco vem ai,Cacareco Vem Aí,Cacareco Vem Aí,91,1960,tt0236045,movie,1.0,1960.0
1220,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95984.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,a carrocinha,A Carrocinha,A Carrocinha,100,1955,tt0236083,movie,1.0,1955.0
1221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95998.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,o circulo de fogo,O Círculo de Fogo,O Círculo de Fogo,89,1990,tt0236133,movie,1.0,1990.0
1222,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96009.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,o donzelo,O Donzelo,O Donzelo,100,1970,tt0236165,movie,1.0,1970.0
1223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96020.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,e o espetaculo continua,E O Espetáculo Continua,E O Espetáculo Continua,\N,1958,tt0236182,movie,1.0,1958.0
1224,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96035.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,a viuva valentina,A Viúva Valentina,A Viúva Valentina,86,1960,tt0236204,movie,1.0,1960.0
1225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96037.0,0.0,0.0,0.0,\N,"['Horror', 'Thriller']","Horror,Thriller",0.0,as filhas do fogo,As Filhas do Fogo,As Filhas do Fogo,98,1978,tt0236215,movie,2.0,1978.0
1226,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96056.0,0.0,1.0,0.0,\N,"['Comedy', 'Western']","Comedy,Western",0.0,o grande xerife,O Grande Xerife,O Grande Xerife,95,1972,tt0236266,movie,2.0,1972.0
1227,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96075.0,0.0,0.0,0.0,\N,['Crime'],Crime,0.0,a ilha do desejo,A Ilha do Desejo,A Ilha do Desejo,95,1975,tt0236322,movie,1.0,1975.0
1228,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96078.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,o jeca e a egua milagrosa,O Jeca e a Égua Milagrosa,O Jeca e a Égua Milagrosa,102,1980,tt0236339,movie,1.0,1980.0
1229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96112.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,luz apagada,Luz Apagada,Luz Apagada,90,1953,tt0236460,movie,1.0,1953.0
1230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96123.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,meu destino e pecar,Meu Destino é Pecar,Meu Destino é Pecar,76,1952,tt0236492,movie,1.0,1952.0
1231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96151.0,0.0,0.0,0.0,\N,['Adventure'],Adventure,0.0,paixao nas selvas,Paixão nas Selvas,Paixão nas Selvas,\N,1955,tt0236569,movie,1.0,1955.0
1232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96177.0,0.0,0.0,0.0,\N,['Crime'],Crime,0.0,possuidas pelo pecado,Possuidas Pelo Pecado,Possuidas Pelo Pecado,90,1976,tt0236627,movie,1.0,1976.0
1233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,96181.0,0.0,0.0,0.0,\N,"['Drama', 'Romance']","Drama,Romance",0.0,presenca de anita,Presença de Anita,Presença de Anita,88,1951,tt0236634,movie,2.0,1951.0
1234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96186.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,o pao que o diabo amassou,O Pão Que o Diabo Amassou,O Pão Que o Diabo Amassou,\N,1957,tt0236646,movie,1.0,1957.0
1235,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96188.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,quanto mais samba melhor,Quanto Mais Samba Melhor,Quanto Mais Samba Melhor,91,1960,tt0236649,movie,1.0,1960.0
1236,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96193.0,0.0,0.0,0.0,\N,"['Comedy', 'Family']","Comedy,Family",0.0,robin hood o trapalhao da floresta,"Robin Hood, O Trapalhão da Floresta","Robin Hood, O Trapalhão da Floresta",78,1974,tt0236689,movie,2.0,1974.0
1237,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96214.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,suzana e o presidente,Suzana e o Presidente,Suzana e o Presidente,67,1951,tt0236778,movie,1.0,1951.0
1238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96229.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,treze cadeiras,Treze Cadeiras,Treze Cadeiras,98,1957,tt0236809,movie,1.0,1957.0
1239,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96231.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,uma pistola para djeca,Uma Pistola para Djeca,Uma Pistola para Djeca,90,1969,tt0236817,movie,1.0,1969.0
1240,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96233.0,0.0,0.0,0.0,\N,"['Comedy', 'Musical']","Comedy,Musical",0.0,vamos cantar disco baby,Vamos Cantar Disco Baby,Vamos Cantar Disco Baby,83,1979,tt0236831,movie,2.0,1979.0
1241,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96238.0,0.0,0.0,0.0,\N,['Adventure'],Adventure,0.0,o vigilante contra o crime,O Vigilante Contra o Crime,O Vigilante Contra o Crime,90,1964,tt0236846,movie,1.0,1964.0
1242,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96250.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,e proibido beijar,É Proibido Beijar,É Proibido Beijar,80,1954,tt0236888,movie,1.0,1954.0
1243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96276.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,atraves da janela,Através da Janela,Através da Janela,82,2000,tt0237004,movie,1.0,2000.0
1244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96378.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,os imorais,Os Imorais,Os Imorais,110,1979,tt0237330,movie,1.0,1979.0
1245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96429.0,0.0,0.0,0.0,\N,['Family'],Family,0.0,menino maluquinho 2 a aventura,Menino Maluquinho 2: A Aventura,The Nutty Boy 2,85,1998,tt0237456,movie,1.0,1998.0
1246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96604.0,0.0,0.0,0.0,\N,['Action'],Action,0.0,punks  os filhos da noite,Punks - Os Filhos da Noite,Wild Sex of the Children of the Night,87,1982,tt0237923,movie,1.0,1982.0
1247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96810.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,o grande mentecapto,O Grande Mentecapto,O Grande Mentecapto,101,1989,tt0239016,movie,1.0,1989.0
1248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96857.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,cleo e daniel,Cleo e Daniel,Cleo e Daniel,98,1970,tt0239306,movie,1.0,1970.0
1249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96900.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,intimidade,Intimidade,Intimidade,105,1975,tt0239489,movie,1.0,1975.0
1250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96945.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,mestica a escrava indomavel,"Mestiça, a Escrava Indomável","Mestiça, a Escrava Indomável",90,1973,tt0239630,movie,1.0,1973.0
1251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96981.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,paixao perdida,Paixão Perdida,Paixão Perdida,91,1998,tt0239770,movie,1.0,1998.0
1252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97088.0,0.0,0.0,0.0,\N,['Documentary'],Documentary,0.0,amazonia,Amazônia,Amazônia,76,1972,tt0240334,movie,1.0,1972.0
1253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97091.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,ana terra,Ana Terra,Ana Terra,100,1971,tt0240339,movie,1.0,1971.0
1254,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97098.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,beto rockfeller,Beto Rockfeller,Beto Rockfeller,88,1970,tt0240374,movie,1.0,1970.0
1255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97107.0,0.0,1.0,0.0,\N,['Western'],Western,0.0,chumbo quente,Chumbo Quente,Chumbo Quente,90,1977,tt0240414,movie,1.0,1977.0
1256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97108.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,chao bruto,Chão Bruto,Chão Bruto,\N,1958,tt0240415,movie,1.0,1958.0
1257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97109.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,chao bruto,Chão Bruto,Chão Bruto,100,1976,tt0240416,movie,1.0,1976.0
1258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97115.0,0.0,0.0,0.0,\N,['Crime'],Crime,0.0,os desclassificados,Os Desclassificados,Os Desclassificados,95,1972,tt0240448,movie,1.0,1972.0
1259,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97122.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,efigenia da tudo que tem,Efigênia Dá Tudo Que Tem,Efigênia Dá Tudo Que Tem,98,1975,tt0240474,movie,1.0,1975.0
1260,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97128.0,0.0,0.0,0.0,\N,"['Comedy', 'Fantasy']","Comedy,Fantasy",0.0,eu faco... elas sentem,Eu Faço... Elas Sentem,Eu Faço... Elas Sentem,85,1976,tt0240491,movie,2.0,1976.0
1261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97140.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,geracao em fuga,Geração em Fuga,Geração em Fuga,104,1972,tt0240536,movie,1.0,1972.0
1262,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97148.0,0.0,0.0,0.0,\N,"['Action', 'Crime', 'Horror']","Action,Crime,Horror",0.0,horas fatais,Horas Fatais,Horas Fatais,94,1987,tt0240584,movie,3.0,1987.0
1263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97154.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,idilio proibido,Idílio Proibido,Idílio Proibido,80,1971,tt0240607,movie,1.0,1971.0
1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97160.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,janaina  a virgem proibida,Janaina - A Virgem Proibida,Janaina - A Virgem Proibida,85,1972,tt0240629,movie,1.0,1972.0
1265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97162.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,joelma 23º andar,Joelma 23º Andar,Joelma 23º Andar,80,1980,tt0240635,movie,1.0,1980.0
1266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97180.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,maria... sempre maria,Maria... Sempre Maria,Maria... Sempre Maria,100,1973,tt0240714,movie,1.0,1973.0
1267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97196.0,0.0,0.0,0.0,\N,['Crime'],Crime,0.0,o outro lado do crime,O Outro Lado do Crime,O Outro Lado do Crime,95,1978,tt0240785,movie,1.0,1978.0
1268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97199.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,pensionato de mulheres,Pensionato de Mulheres,Pensionato de Mulheres,90,1974,tt0240799,movie,1.0,1974.0
1269,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97210.0,0.0,0.0,0.0,\N,['Crime'],Crime,0.0,o rei da boca,O Rei da Boca,O Rei da Boca,120,1982,tt0240856,movie,1.0,1982.0
1270,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97216.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,sai dessa recruta,"Sai Dessa, Recruta","Sai Dessa, Recruta",88,1960,tt0240876,movie,1.0,1960.0
1271,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97244.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,to na tua o bicho,"Tô na Tua, Ô Bicho","Tô na Tua, Ô Bicho",100,1971,tt0241005,movie,1.0,1971.0
1272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97247.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,um virgem na praca,Um Virgem na Praça,Um Virgem na Praça,102,1973,tt0241013,movie,1.0,1973.0
1273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97248.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,uma mulher para sabado,Uma Mulher Para Sábado,Uma Mulher Para Sábado,84,1970,tt0241014,movie,1.0,1970.0
1274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97252.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,a vida quis assim,A Vida Quis Assim,A Vida Quis Assim,85,1967,tt0241032,movie,1.0,1967.0
1275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97269.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,adulterio por amor,Adultério por Amor,Adultério por Amor,96,1979,tt0241159,movie,1.0,1979.0
1276,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97272.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,amada amante,Amada Amante,Amada Amante,95,1978,tt0241172,movie,1.0,1978.0
1277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97273.0,0.0,0.0,0.0,\N,['Musical'],Musical,0.0,amado batista em sol vermelho,Amado Batista em Sol Vermelho,Amado Batista em Sol Vermelho,80,1982,tt0241173,movie,1.0,1982.0
1278,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97274.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,o amante de minha mulher,O Amante de Minha Mulher,O Amante de Minha Mulher,94,1978,tt0241177,movie,1.0,1978.0
1279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97275.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,anarquia sexual,Anarquia Sexual,Anarquia Sexual,90,1981,tt0241180,movie,1.0,1981.0
1280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97278.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,ariella,Ariella,Ariella,100,1980,tt0241196,movie,1.0,1980.0
